parts_line_id,service_job_id,part_id,quantity,sale_date,dealer_id,region_id,revenue_inr,cost_inr,is_emergency_order
PL00011421,SJ0005313,P0030,1,2024-10-02,D023,R02,942.57,726.46,0
PL00011422,SJ0005314,P0027,1,2024-10-02,D036,R05,1591.94,979.67,0
PL00011423,SJ0005314,P0070,2,2024-10-02,D036,R05,5887.88,3934.14,0
PL00011424,SJ0005314,P0015,2,2024-10-02,D036,R05,2070.38,1393.26,0
PL00011425,SJ0005315,P0043,1,2024-10-02,D027,R02,1219.72,783.55,0
PL00011426,SJ0005315,P0018,1,2024-10-02,D027,R02,1216.32,744.02,0
PL00011427,SJ0005316,P0196,2,2024-10-02,D003,R05,1174.82,911.32,0
PL00011428,SJ0005318,P0015,1,2024-10-02,D040,R03,1035.19,696.63,0
PL00011429,SJ0005318,P0046,1,2024-10-02,D040,R03,4402.0,3103.78,0
PL00011430,SJ0005318,P0186,1,2024-10-02,D040,R03,2435.39,1609.92,0
PL00011431,SJ0005319,P0174,1,2024-10-02,D011,R01,16485.77,11499.49,0
PL00011432,SJ0005319,P0153,1,2024-10-02,D011,R01,1528.29,1009.68,0
PL00011433,SJ0005319,P0200,1,2024-10-02,D011,R01,14509.07,9621.21,0
PL00011434,SJ0005320,P0018,1,2024-10-02,D013,R05,1216.32,744.02,0
PL00011435,SJ0005320,P0158,1,2024-10-02,D013,R05,1071.13,706.0,0
PL00011436,SJ0005322,P0004,1,2024-10-02,D029,R04,1204.38,890.29,0
PL00011437,SJ0005323,P0191,1,2024-10-02,D013,R05,12811.77,9396.23,0
PL00011438,SJ0005324,P0125,1,2024-10-03,D026,R05,1108.48,720.58,0
PL00011439,SJ0005324,P0153,1,2024-10-03,D026,R05,1528.29,1009.68,0
PL00011440,SJ0005325,P0071,1,2024-10-03,D028,R03,1520.22,991.6,0
PL00011441,SJ0005326,P0056,2,2024-10-03,D040,R03,2380.06,1424.12,0
PL00011442,SJ0005326,P0017,1,2024-10-03,D040,R03,1143.47,711.35,0
PL00011443,SJ0005328,P0146,1,2024-10-03,D038,R01,785.9,576.39,0
PL00011444,SJ0005328,P0146,1,2024-10-03,D038,R01,785.9,576.39,0
PL00011445,SJ0005329,P0186,1,2024-10-03,D029,R04,2435.39,1609.92,0
PL00011446,SJ0005329,P0172,2,2024-10-03,D029,R04,8285.16,5362.82,0
PL00011447,SJ0005329,P0186,2,2024-10-03,D029,R04,4870.78,3219.84,0
PL00011448,SJ0005329,P0070,3,2024-10-03,D029,R04,8831.82,5901.21,0
PL00011449,SJ0005329,P0114,2,2024-10-03,D029,R04,9632.26,6147.54,0
PL00011450,SJ0005330,P0092,1,2024-10-03,D036,R05,13592.39,8694.68,0
PL00011451,SJ0005330,P0105,1,2024-10-03,D036,R05,1106.11,746.01,0
PL00011452,SJ0005331,P0099,1,2024-10-03,D013,R05,1122.86,843.68,0
PL00011453,SJ0005331,P0106,3,2024-10-03,D013,R05,11111.61,6921.24,0
PL00011454,SJ0005332,P0103,1,2024-10-03,D007,R01,3385.07,2658.59,0
PL00011455,SJ0005332,P0013,1,2024-10-03,D007,R01,5268.1,3270.88,0
PL00011456,SJ0005333,P0070,3,2024-10-03,D012,R06,8831.82,5901.21,0
PL00011457,SJ0005333,P0011,1,2024-10-03,D012,R06,1492.59,1020.27,0
PL00011458,SJ0005333,P0057,1,2024-10-03,D012,R06,12918.18,7862.43,0
PL00011459,SJ0005334,P0185,1,2024-10-03,D010,R04,2584.96,1931.05,0
PL00011460,SJ0005334,P0008,1,2024-10-03,D010,R04,3645.57,2578.79,0
PL00011461,SJ0005334,P0076,1,2024-10-03,D010,R04,4067.27,2530.83,0
PL00011462,SJ0005334,P0023,1,2024-10-03,D010,R04,2593.98,1769.07,0
PL00011463,SJ0005334,P0008,2,2024-10-03,D010,R04,7291.14,5157.58,0
PL00011464,SJ0005335,P0152,1,2024-10-03,D010,R04,1045.55,633.9,0
PL00011465,SJ0005336,P0126,2,2024-10-03,D008,R05,1300.3,968.14,0
PL00011466,SJ0005336,P0014,1,2024-10-03,D008,R05,41486.65,28956.22,0
PL00011467,SJ0005337,P0087,1,2024-10-03,D028,R03,3249.91,2071.45,0
PL00011468,SJ0005337,P0099,1,2024-10-03,D028,R03,1122.86,843.68,0
PL00011469,SJ0005337,P0160,1,2024-10-03,D028,R03,1413.17,858.11,0
PL00011470,SJ0005338,P0146,1,2024-10-03,D013,R05,785.9,576.39,0
PL00011471,SJ0005338,P0160,1,2024-10-03,D013,R05,1413.17,858.11,0
PL00011472,SJ0005339,P0026,2,2024-10-04,D039,R04,4071.42,2833.9,0
PL00011473,SJ0005339,P0184,1,2024-10-04,D039,R04,1554.13,1203.81,0
PL00011474,SJ0005339,P0026,1,2024-10-04,D039,R04,2035.71,1416.95,0
PL00011475,SJ0005340,P0087,1,2024-10-04,D002,R06,3249.91,2071.45,0
PL00011476,SJ0005340,P0013,1,2024-10-04,D002,R06,5268.1,3270.88,0
PL00011477,SJ0005340,P0103,3,2024-10-04,D002,R06,10155.21,7975.77,0
PL00011478,SJ0005341,P0163,1,2024-10-04,D006,R01,2096.23,1520.01,0
PL00011479,SJ0005342,P0030,1,2024-10-04,D040,R03,942.57,726.46,0
PL00011480,SJ0005344,P0087,2,2024-10-04,D021,R04,6499.82,4142.9,0
PL00011481,SJ0005344,P0155,1,2024-10-04,D021,R04,1396.53,866.67,0
PL00011482,SJ0005344,P0086,1,2024-10-04,D021,R04,27586.39,16998.85,0
PL00011483,SJ0005344,P0032,2,2024-10-04,D021,R04,4120.88,2439.5,0
PL00011484,SJ0005344,P0086,1,2024-10-04,D021,R04,27586.39,16998.85,0
PL00011485,SJ0005345,P0163,1,2024-10-04,D031,R04,2096.23,1520.01,0
PL00011486,SJ0005345,P0181,1,2024-10-04,D031,R04,3616.77,2374.87,0
PL00011487,SJ0005346,P0172,2,2024-10-04,D011,R01,8285.16,5362.82,0
PL00011488,SJ0005346,P0172,1,2024-10-04,D011,R01,4142.58,2681.41,0
PL00011489,SJ0005346,P0172,4,2024-10-04,D011,R01,16570.32,10725.64,0
PL00011490,SJ0005347,P0152,1,2024-10-04,D016,R02,1045.55,633.9,0
PL00011491,SJ0005349,P0055,1,2024-10-04,D010,R04,2217.95,1635.41,0
PL00011492,SJ0005350,P0103,1,2024-10-04,D014,R02,3385.07,2658.59,0
PL00011493,SJ0005350,P0099,1,2024-10-04,D014,R02,1122.86,843.68,0
PL00011494,SJ0005352,P0162,1,2024-10-04,D024,R02,1066.04,776.16,0
PL00011495,SJ0005352,P0173,1,2024-10-04,D024,R02,1850.62,1130.11,0
PL00011496,SJ0005354,P0163,1,2024-10-04,D004,R04,2096.23,1520.01,0
PL00011497,SJ0005356,P0108,1,2024-10-04,D022,R01,14017.14,8845.88,0
PL00011498,SJ0005356,P0168,2,2024-10-04,D022,R01,10098.44,6338.22,0
PL00011499,SJ0005356,P0080,3,2024-10-04,D022,R01,10985.31,7628.16,0
PL00011500,SJ0005357,P0100,1,2024-10-04,D039,R04,1431.0,900.65,0
PL00011501,SJ0005357,P0148,1,2024-10-04,D039,R04,12286.48,8521.14,0
PL00011502,SJ0005358,P0100,1,2024-10-04,D037,R02,1431.0,900.65,0
PL00011503,SJ0005359,P0043,1,2024-10-05,D003,R05,1219.72,783.55,0
PL00011504,SJ0005360,P0200,1,2024-10-05,D015,R02,14509.07,9621.21,0
PL00011505,SJ0005360,P0051,1,2024-10-05,D015,R02,14355.19,10113.99,0
PL00011506,SJ0005361,P0065,2,2024-10-05,D016,R02,1200.44,868.12,0
PL00011507,SJ0005361,P0155,1,2024-10-05,D016,R02,1396.53,866.67,0
PL00011508,SJ0005363,P0171,1,2024-10-05,D022,R01,1279.15,859.45,0
PL00011509,SJ0005363,P0147,1,2024-10-05,D022,R01,1509.1,1038.22,0
PL00011510,SJ0005364,P0001,2,2024-10-05,D022,R01,6640.14,4257.24,0
PL00011511,SJ0005365,P0059,1,2024-10-05,D018,R03,775.36,498.69,0
PL00011512,SJ0005367,P0071,1,2024-10-05,D025,R03,1520.22,991.6,0
PL00011513,SJ0005367,P0153,1,2024-10-05,D025,R03,1528.29,1009.68,0
PL00011514,SJ0005367,P0163,4,2024-10-05,D025,R03,8384.92,6080.04,0
PL00011515,SJ0005368,P0001,1,2024-10-05,D006,R01,3320.07,2128.62,0
PL00011516,SJ0005369,P0107,1,2024-10-06,D027,R02,2574.67,1949.99,0
PL00011517,SJ0005369,P0168,1,2024-10-06,D027,R02,5049.22,3169.11,0
PL00011518,SJ0005370,P0058,2,2024-10-06,D026,R05,3971.58,2956.64,0
PL00011519,SJ0005371,P0070,1,2024-10-06,D016,R02,2943.94,1967.07,0
PL00011520,SJ0005371,P0186,1,2024-10-06,D016,R02,2435.39,1609.92,0
PL00011521,SJ0005371,P0070,1,2024-10-06,D016,R02,2943.94,1967.07,0
PL00011522,SJ0005371,P0038,1,2024-10-06,D016,R02,2605.86,1893.51,0
PL00011523,SJ0005371,P0046,2,2024-10-06,D016,R02,8804.0,6207.56,0
PL00011524,SJ0005372,P0099,1,2024-10-06,D019,R03,1122.86,843.68,0
PL00011525,SJ0005372,P0065,1,2024-10-06,D019,R03,600.22,434.06,0
PL00011526,SJ0005372,P0156,3,2024-10-06,D019,R03,6347.88,4909.17,0
PL00011527,SJ0005373,P0146,1,2024-10-06,D007,R01,785.9,576.39,0
PL00011528,SJ0005373,P0178,1,2024-10-06,D007,R01,45625.2,27853.35,0
PL00011529,SJ0005373,P0013,3,2024-10-06,D007,R01,15804.3,9812.64,0
PL00011530,SJ0005373,P0110,1,2024-10-06,D007,R01,71330.83,49516.47,0
PL00011531,SJ0005374,P0125,1,2024-10-06,D023,R02,1108.48,720.58,0
PL00011532,SJ0005374,P0058,3,2024-10-06,D023,R02,5957.37,4434.96,0
PL00011533,SJ0005375,P0023,2,2024-10-06,D014,R02,5187.96,3538.14,0
PL00011534,SJ0005375,P0144,1,2024-10-06,D014,R02,4116.79,2984.11,0
PL00011535,SJ0005375,P0185,1,2024-10-06,D014,R02,2584.96,1931.05,0
PL00011536,SJ0005375,P0055,1,2024-10-06,D014,R02,2217.95,1635.41,0
PL00011537,SJ0005376,P0125,2,2024-10-06,D011,R01,2216.96,1441.16,0
PL00011538,SJ0005376,P0067,1,2024-10-06,D011,R01,19877.58,14079.65,0
PL00011539,SJ0005377,P0170,2,2024-10-07,D020,R02,8286.52,4997.12,1
PL00011540,SJ0005377,P0058,2,2024-10-07,D020,R02,3971.58,2956.64,0
PL00011541,SJ0005377,P0058,3,2024-10-07,D020,R02,5957.37,4434.96,0
PL00011542,SJ0005377,P0021,1,2024-10-07,D020,R02,4054.27,2410.21,0
PL00011543,SJ0005378,P0167,1,2024-10-07,D005,R01,1089.7,747.09,0
PL00011544,SJ0005378,P0073,1,2024-10-07,D005,R01,1101.26,786.71,0
PL00011545,SJ0005378,P0011,2,2024-10-07,D005,R01,2985.18,2040.54,0
PL00011546,SJ0005380,P0058,2,2024-10-07,D039,R04,3971.58,2956.64,0
PL00011547,SJ0005380,P0170,1,2024-10-07,D039,R04,4143.26,2498.56,0
PL00011548,SJ0005380,P0116,4,2024-10-07,D039,R04,16686.6,9996.84,0
PL00011549,SJ0005381,P0167,1,2024-10-07,D034,R06,1089.7,747.09,0
PL00011550,SJ0005381,P0068,1,2024-10-07,D034,R06,1259.73,847.55,0
PL00011551,SJ0005381,P0068,1,2024-10-07,D034,R06,1259.73,847.55,0
PL00011552,SJ0005382,P0184,1,2024-10-07,D019,R03,1554.13,1203.81,0
PL00011553,SJ0005382,P0168,3,2024-10-07,D019,R03,15147.66,9507.33,0
PL00011554,SJ0005382,P0168,1,2024-10-07,D019,R03,5049.22,3169.11,0
PL00011555,SJ0005383,P0065,1,2024-10-07,D033,R01,600.22,434.06,0
PL00011556,SJ0005385,P0162,1,2024-10-07,D014,R02,1066.04,776.16,0
PL00011557,SJ0005385,P0020,1,2024-10-07,D014,R02,20797.7,16055.8,0
PL00011558,SJ0005385,P0195,1,2024-10-07,D014,R02,27663.48,19736.87,0
PL00011559,SJ0005385,P0113,1,2024-10-07,D014,R02,21860.34,14356.24,0
PL00011560,SJ0005386,P0181,1,2024-10-07,D020,R02,3616.77,2374.87,0
PL00011561,SJ0005386,P0083,3,2024-10-07,D020,R02,8809.89,6863.79,0
PL00011562,SJ0005386,P0177,1,2024-10-07,D020,R02,29475.77,23408.69,0
PL00011563,SJ0005387,P0027,1,2024-10-07,D010,R04,1591.94,979.67,0
PL00011564,SJ0005388,P0077,3,2024-10-07,D017,R02,7940.76,5206.47,0
PL00011565,SJ0005388,P0119,1,2024-10-07,D017,R02,27651.72,19644.27,0
PL00011566,SJ0005388,P0007,1,2024-10-07,D017,R02,28854.87,22314.67,1
PL00011567,SJ0005389,P0176,1,2024-10-07,D010,R04,3926.47,2365.41,0
PL00011568,SJ0005389,P0168,1,2024-10-07,D010,R04,5049.22,3169.11,0
PL00011569,SJ0005390,P0081,1,2024-10-07,D017,R02,1023.25,730.37,0
PL00011570,SJ0005390,P0126,1,2024-10-07,D017,R02,650.15,484.07,0
PL00011571,SJ0005390,P0004,1,2024-10-07,D017,R02,1204.38,890.29,0
PL00011572,SJ0005391,P0059,1,2024-10-07,D036,R05,775.36,498.69,0
PL00011573,SJ0005392,P0153,1,2024-10-07,D039,R04,1528.29,1009.68,0
PL00011574,SJ0005392,P0125,1,2024-10-07,D039,R04,1108.48,720.58,0
PL00011575,SJ0005393,P0129,1,2024-10-07,D040,R03,19835.6,12771.76,0
PL00011576,SJ0005393,P0129,1,2024-10-07,D040,R03,19835.6,12771.76,0
PL00011577,SJ0005394,P0152,1,2024-10-08,D021,R04,1045.55,633.9,0
PL00011578,SJ0005394,P0052,1,2024-10-08,D021,R04,3418.39,2193.39,0
PL00011579,SJ0005394,P0052,1,2024-10-08,D021,R04,3418.39,2193.39,0
PL00011580,SJ0005395,P0090,1,2024-10-08,D034,R06,15238.78,11007.48,0
PL00011581,SJ0005395,P0126,2,2024-10-08,D034,R06,1300.3,968.14,0
PL00011582,SJ0005395,P0090,1,2024-10-08,D034,R06,15238.78,11007.48,0
PL00011583,SJ0005396,P0176,1,2024-10-08,D034,R06,3926.47,2365.41,0
PL00011584,SJ0005396,P0001,2,2024-10-08,D034,R06,6640.14,4257.24,0
PL00011585,SJ0005398,P0110,1,2024-10-08,D031,R04,71330.83,49516.47,0
PL00011586,SJ0005398,P0103,1,2024-10-08,D031,R04,3385.07,2658.59,0
PL00011587,SJ0005398,P0106,1,2024-10-08,D031,R04,3703.87,2307.08,0
PL00011588,SJ0005399,P0073,1,2024-10-08,D037,R02,1101.26,786.71,0
PL00011589,SJ0005399,P0172,2,2024-10-08,D037,R02,8285.16,5362.82,0
PL00011590,SJ0005399,P0046,1,2024-10-08,D037,R02,4402.0,3103.78,0
PL00011591,SJ0005401,P0162,1,2024-10-08,D004,R04,1066.04,776.16,0
PL00011592,SJ0005401,P0075,2,2024-10-08,D004,R04,8632.14,6331.72,0
PL00011593,SJ0005402,P0108,1,2024-10-08,D012,R06,14017.14,8845.88,0
PL00011594,SJ0005402,P0108,1,2024-10-08,D012,R06,14017.14,8845.88,0
PL00011595,SJ0005402,P0109,1,2024-10-08,D012,R06,12895.31,9718.8,0
PL00011596,SJ0005402,P0085,1,2024-10-08,D012,R06,31483.94,20605.18,0
PL00011597,SJ0005402,P0147,1,2024-10-08,D012,R06,1509.1,1038.22,0
PL00011598,SJ0005403,P0135,1,2024-10-08,D031,R04,950.95,656.0,0
PL00011599,SJ0005403,P0078,1,2024-10-08,D031,R04,2403.55,1850.9,0
PL00011600,SJ0005404,P0184,1,2024-10-08,D031,R04,1554.13,1203.81,0
PL00011601,SJ0005404,P0105,2,2024-10-08,D031,R04,2212.22,1492.02,0
PL00011602,SJ0005405,P0071,1,2024-10-08,D032,R01,1520.22,991.6,0
PL00011603,SJ0005405,P0050,1,2024-10-08,D032,R01,2587.07,1614.41,0
PL00011604,SJ0005406,P0157,1,2024-10-08,D006,R01,47625.26,33245.59,0
PL00011605,SJ0005406,P0110,1,2024-10-08,D006,R01,71330.83,49516.47,0
PL00011606,SJ0005406,P0157,1,2024-10-08,D006,R01,47625.26,33245.59,0
PL00011607,SJ0005406,P0044,1,2024-10-08,D006,R01,4049.03,2404.81,0
PL00011608,SJ0005407,P0003,1,2024-10-08,D029,R04,1207.62,751.71,0
PL00011609,SJ0005407,P0158,2,2024-10-08,D029,R04,2142.26,1412.0,0
PL00011610,SJ0005407,P0159,1,2024-10-08,D029,R04,3826.77,2884.34,0
PL00011611,SJ0005408,P0170,1,2024-10-08,D027,R02,4143.26,2498.56,0
PL00011612,SJ0005409,P0009,1,2024-10-09,D022,R01,14946.62,9568.41,0
PL00011613,SJ0005409,P0036,1,2024-10-09,D022,R01,12074.9,8199.31,0
PL00011614,SJ0005410,P0126,1,2024-10-09,D027,R02,650.15,484.07,0
PL00011615,SJ0005410,P0022,1,2024-10-09,D027,R02,1421.32,994.67,0
PL00011616,SJ0005411,P0071,1,2024-10-09,D040,R03,1520.22,991.6,0
PL00011617,SJ0005412,P0011,1,2024-10-09,D029,R04,1492.59,1020.27,0
PL00011618,SJ0005412,P0045,1,2024-10-09,D029,R04,8592.53,6588.75,0
PL00011619,SJ0005412,P0104,1,2024-10-09,D029,R04,17187.42,13123.46,0
PL00011620,SJ0005413,P0153,1,2024-10-09,D002,R06,1528.29,1009.68,0
PL00011621,SJ0005414,P0135,1,2024-10-09,D028,R03,950.95,656.0,0
PL00011622,SJ0005414,P0190,1,2024-10-09,D028,R03,6549.31,4361.91,0
PL00011623,SJ0005415,P0081,1,2024-10-09,D019,R03,1023.25,730.37,0
PL00011624,SJ0005416,P0156,2,2024-10-09,D007,R01,4231.92,3272.78,0
PL00011625,SJ0005417,P0116,2,2024-10-09,D002,R06,8343.3,4998.42,0
PL00011626,SJ0005417,P0125,1,2024-10-09,D002,R06,1108.48,720.58,0
PL00011627,SJ0005417,P0153,1,2024-10-09,D002,R06,1528.29,1009.68,0
PL00011628,SJ0005418,P0060,1,2024-10-09,D009,R04,1181.65,923.41,0
PL00011629,SJ0005419,P0047,1,2024-10-09,D026,R05,70458.36,50528.76,0
PL00011630,SJ0005419,P0015,1,2024-10-09,D026,R05,1035.19,696.63,0
PL00011631,SJ0005419,P0024,1,2024-10-09,D026,R05,93575.89,68518.46,0
PL00011632,SJ0005420,P0163,1,2024-10-09,D040,R03,2096.23,1520.01,0
PL00011633,SJ0005420,P0162,1,2024-10-09,D040,R03,1066.04,776.16,0
PL00011634,SJ0005420,P0173,1,2024-10-09,D040,R03,1850.62,1130.11,0
PL00011635,SJ0005421,P0105,1,2024-10-09,D022,R01,1106.11,746.01,0
PL00011636,SJ0005421,P0143,1,2024-10-09,D022,R01,617.83,448.91,0
PL00011637,SJ0005421,P0171,1,2024-10-09,D022,R01,1279.15,859.45,0
PL00011638,SJ0005422,P0159,1,2024-10-09,D013,R05,3826.77,2884.34,0
PL00011639,SJ0005423,P0196,1,2024-10-09,D010,R04,587.41,455.66,0
PL00011640,SJ0005423,P0065,1,2024-10-09,D010,R04,600.22,434.06,0
PL00011641,SJ0005423,P0110,1,2024-10-09,D010,R04,71330.83,49516.47,0
PL00011642,SJ0005424,P0061,1,2024-10-09,D005,R01,18150.04,10857.71,0
PL00011643,SJ0005424,P0129,1,2024-10-09,D005,R01,19835.6,12771.76,0
PL00011644,SJ0005424,P0065,1,2024-10-09,D005,R01,600.22,434.06,0
PL00011645,SJ0005425,P0013,2,2024-10-09,D019,R03,10536.2,6541.76,0
PL00011646,SJ0005425,P0156,1,2024-10-09,D019,R03,2115.96,1636.39,0
PL00011647,SJ0005425,P0044,2,2024-10-09,D019,R03,8098.06,4809.62,0
PL00011648,SJ0005426,P0162,1,2024-10-10,D029,R04,1066.04,776.16,0
PL00011649,SJ0005426,P0181,1,2024-10-10,D029,R04,3616.77,2374.87,0
PL00011650,SJ0005426,P0181,1,2024-10-10,D029,R04,3616.77,2374.87,0
PL00011651,SJ0005427,P0144,1,2024-10-10,D013,R05,4116.79,2984.11,0
PL00011652,SJ0005427,P0152,1,2024-10-10,D013,R05,1045.55,633.9,0
PL00011653,SJ0005428,P0073,1,2024-10-10,D016,R02,1101.26,786.71,0
PL00011654,SJ0005429,P0080,1,2024-10-10,D018,R03,3661.77,2542.72,0
PL00011655,SJ0005429,P0171,1,2024-10-10,D018,R03,1279.15,859.45,0
PL00011656,SJ0005429,P0026,2,2024-10-10,D018,R03,4071.42,2833.9,0
PL00011657,SJ0005430,P0099,1,2024-10-10,D005,R01,1122.86,843.68,0
PL00011658,SJ0005431,P0169,1,2024-10-10,D033,R01,44516.8,27288.99,0
PL00011659,SJ0005431,P0197,1,2024-10-10,D033,R01,21836.76,15136.99,0
PL00011660,SJ0005432,P0128,3,2024-10-10,D031,R04,14184.33,8667.99,0
PL00011661,SJ0005432,P0003,1,2024-10-10,D031,R04,1207.62,751.71,0
PL00011662,SJ0005432,P0072,1,2024-10-10,D031,R04,1390.79,894.51,0
PL00011663,SJ0005433,P0146,2,2024-10-10,D036,R05,1571.8,1152.78,0
PL00011664,SJ0005433,P0013,2,2024-10-10,D036,R05,10536.2,6541.76,0
PL00011665,SJ0005434,P0162,1,2024-10-10,D016,R02,1066.04,776.16,0
PL00011666,SJ0005436,P0058,1,2024-10-10,D008,R05,1985.79,1478.32,0
PL00011667,SJ0005437,P0146,1,2024-10-10,D013,R05,785.9,576.39,0
PL00011668,SJ0005437,P0155,1,2024-10-10,D013,R05,1396.53,866.67,0
PL00011669,SJ0005437,P0106,3,2024-10-10,D013,R05,11111.61,6921.24,0
PL00011670,SJ0005438,P0139,1,2024-10-11,D007,R01,19119.82,14808.17,0
PL00011671,SJ0005438,P0153,1,2024-10-11,D007,R01,1528.29,1009.68,0
PL00011672,SJ0005439,P0153,1,2024-10-11,D030,R01,1528.29,1009.68,0
PL00011673,SJ0005439,P0118,1,2024-10-11,D030,R01,3606.66,2538.14,0
PL00011674,SJ0005440,P0127,1,2024-10-11,D024,R02,12064.23,9065.08,0
PL00011675,SJ0005440,P0004,1,2024-10-11,D024,R02,1204.38,890.29,0
PL00011676,SJ0005441,P0003,2,2024-10-11,D025,R03,2415.24,1503.42,0
PL00011677,SJ0005441,P0056,1,2024-10-11,D025,R03,1190.03,712.06,0
PL00011678,SJ0005442,P0162,1,2024-10-11,D021,R04,1066.04,776.16,0
PL00011679,SJ0005442,P0051,1,2024-10-11,D021,R04,14355.19,10113.99,0
PL00011680,SJ0005443,P0137,1,2024-10-11,D002,R06,29468.39,19083.95,1
PL00011681,SJ0005443,P0194,1,2024-10-11,D002,R06,25400.56,19320.05,0
PL00011682,SJ0005443,P0164,1,2024-10-11,D002,R06,26869.75,20968.44,0
PL00011683,SJ0005443,P0070,2,2024-10-11,D002,R06,5887.88,3934.14,0
PL00011684,SJ0005444,P0102,1,2024-10-11,D022,R01,10941.15,7855.7,0
PL00011685,SJ0005444,P0165,1,2024-10-11,D022,R01,12836.54,9136.15,0
PL00011686,SJ0005445,P0156,1,2024-10-11,D033,R01,2115.96,1636.39,0
PL00011687,SJ0005445,P0146,1,2024-10-11,D033,R01,785.9,576.39,0
PL00011688,SJ0005447,P0143,1,2024-10-11,D032,R01,617.83,448.91,0
PL00011689,SJ0005447,P0095,1,2024-10-11,D032,R01,18505.4,11675.58,1
PL00011690,SJ0005447,P0143,2,2024-10-11,D032,R01,1235.66,897.82,0
PL00011691,SJ0005448,P0153,1,2024-10-11,D033,R01,1528.29,1009.68,0
PL00011692,SJ0005448,P0125,1,2024-10-11,D033,R01,1108.48,720.58,0
PL00011693,SJ0005449,P0157,1,2024-10-11,D011,R01,47625.26,33245.59,0
PL00011694,SJ0005449,P0157,1,2024-10-11,D011,R01,47625.26,33245.59,1
PL00011695,SJ0005449,P0065,1,2024-10-11,D011,R01,600.22,434.06,0
PL00011696,SJ0005449,P0110,1,2024-10-11,D011,R01,71330.83,49516.47,0
PL00011697,SJ0005450,P0050,3,2024-10-11,D002,R06,7761.21,4843.23,0
PL00011698,SJ0005450,P0173,2,2024-10-11,D002,R06,3701.24,2260.22,0
PL00011699,SJ0005450,P0050,1,2024-10-11,D002,R06,2587.07,1614.41,0
PL00011700,SJ0005452,P0105,2,2024-10-11,D027,R02,2212.22,1492.02,0
PL00011701,SJ0005452,P0176,2,2024-10-11,D027,R02,7852.94,4730.82,0
PL00011702,SJ0005452,P0105,1,2024-10-11,D027,R02,1106.11,746.01,0
PL00011703,SJ0005453,P0171,1,2024-10-12,D034,R06,1279.15,859.45,0
PL00011704,SJ0005453,P0143,2,2024-10-12,D034,R06,1235.66,897.82,0
PL00011705,SJ0005454,P0050,1,2024-10-12,D007,R01,2587.07,1614.41,0
PL00011706,SJ0005454,P0074,1,2024-10-12,D007,R01,49375.39,32571.83,0
PL00011707,SJ0005454,P0012,1,2024-10-12,D007,R01,59155.18,35800.83,0
PL00011708,SJ0005454,P0050,1,2024-10-12,D007,R01,2587.07,1614.41,0
PL00011709,SJ0005455,P0069,1,2024-10-12,D005,R01,27304.78,16973.97,0
PL00011710,SJ0005455,P0099,1,2024-10-12,D005,R01,1122.86,843.68,0
PL00011711,SJ0005455,P0044,1,2024-10-12,D005,R01,4049.03,2404.81,0
PL00011712,SJ0005456,P0181,1,2024-10-12,D030,R01,3616.77,2374.87,0
PL00011713,SJ0005456,P0058,1,2024-10-12,D030,R01,1985.79,1478.32,0
PL00011714,SJ0005456,P0075,2,2024-10-12,D030,R01,8632.14,6331.72,0
PL00011715,SJ0005457,P0023,1,2024-10-12,D036,R05,2593.98,1769.07,0
PL00011716,SJ0005458,P0173,1,2024-10-12,D023,R02,1850.62,1130.11,0
PL00011717,SJ0005458,P0083,4,2024-10-12,D023,R02,11746.52,9151.72,0
PL00011718,SJ0005458,P0050,1,2024-10-12,D023,R02,2587.07,1614.41,0
PL00011719,SJ0005459,P0079,1,2024-10-12,D004,R04,18459.11,12436.28,0
PL00011720,SJ0005460,P0150,1,2024-10-12,D016,R02,21584.4,14053.98,0
PL00011721,SJ0005460,P0182,1,2024-10-12,D016,R02,1489.73,1033.63,0
PL00011722,SJ0005461,P0185,2,2024-10-12,D006,R01,5169.92,3862.1,0
PL00011723,SJ0005462,P0071,1,2024-10-12,D014,R02,1520.22,991.6,0
PL00011724,SJ0005463,P0162,1,2024-10-13,D028,R03,1066.04,776.16,0
PL00011725,SJ0005463,P0067,1,2024-10-13,D028,R03,19877.58,14079.65,0
PL00011726,SJ0005463,P0051,1,2024-10-13,D028,R03,14355.19,10113.99,0
PL00011727,SJ0005464,P0135,1,2024-10-13,D012,R06,950.95,656.0,0
PL00011728,SJ0005464,P0031,1,2024-10-13,D012,R06,38647.54,23035.03,0
PL00011729,SJ0005464,P0175,1,2024-10-13,D012,R06,20094.0,13064.06,0
PL00011730,SJ0005464,P0192,1,2024-10-13,D012,R06,3359.83,2495.45,0
PL00011731,SJ0005464,P0161,1,2024-10-13,D012,R06,7210.95,4334.63,0
PL00011732,SJ0005465,P0127,1,2024-10-13,D004,R04,12064.23,9065.08,0
PL00011733,SJ0005466,P0125,1,2024-10-13,D016,R02,1108.48,720.58,0
PL00011734,SJ0005467,P0147,1,2024-10-13,D034,R06,1509.1,1038.22,0
PL00011735,SJ0005467,P0105,1,2024-10-13,D034,R06,1106.11,746.01,0
PL00011736,SJ0005467,P0147,1,2024-10-13,D034,R06,1509.1,1038.22,0
PL00011737,SJ0005468,P0026,1,2024-10-13,D001,R02,2035.71,1416.95,0
PL00011738,SJ0005468,P0147,1,2024-10-13,D001,R02,1509.1,1038.22,0
PL00011739,SJ0005468,P0105,1,2024-10-13,D001,R02,1106.11,746.01,0
