feedback_id,service_job_id,customer_id,service_date,csat_score,nps_score,nps_group,complaint_reason,is_stockout_impacted,is_emergency,downtime_days,job_type,resolution_status
FB0001752,SJ0006677,C00077,2024-12-28,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001753,SJ0006678,C01208,2024-12-28,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001754,SJ0006683,C00462,2024-12-28,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001755,SJ0006688,C02467,2024-12-29,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001756,SJ0006700,C01521,2024-12-29,2,6,Detractor,Parts unavailable,1,0,4,Breakdown,Fixed
FB0001757,SJ0006707,C01599,2024-12-30,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001758,SJ0006708,C01754,2024-12-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001759,SJ0006714,C00749,2024-12-30,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0001760,SJ0006717,C01115,2024-12-30,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001761,SJ0006718,C00326,2024-12-30,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0001762,SJ0006724,C00810,2024-12-31,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001763,SJ0006728,C00688,2024-12-31,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001764,SJ0006736,C00011,2024-12-31,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001765,SJ0006737,C02438,2024-12-31,2,5,Detractor,Parts unavailable,1,0,4,Breakdown,Fixed
FB0001766,SJ0006739,C00165,2025-01-01,4,8,Passive,Satisfied,0,0,5,Breakdown,Fixed
FB0001767,SJ0006745,C00501,2025-01-01,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001768,SJ0006753,C02209,2025-01-01,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001769,SJ0006754,C01912,2025-01-02,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001770,SJ0006757,C00831,2025-01-02,3,7,Passive,High downtime,0,1,6,Breakdown,Fixed
FB0001771,SJ0006765,C00501,2025-01-02,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001772,SJ0006767,C02138,2025-01-02,3,7,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0001773,SJ0006773,C01239,2025-01-03,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001774,SJ0006774,C00010,2025-01-03,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001775,SJ0006787,C02063,2025-01-04,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0001776,SJ0006797,C01501,2025-01-04,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001777,SJ0006798,C02205,2025-01-04,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001778,SJ0006807,C01413,2025-01-05,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001779,SJ0006813,C00701,2025-01-05,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001780,SJ0006816,C00358,2025-01-05,2,6,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0001781,SJ0006818,C00119,2025-01-05,3,8,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001782,SJ0006819,C01475,2025-01-06,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001783,SJ0006821,C01119,2025-01-06,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001784,SJ0006823,C01809,2025-01-06,2,5,Detractor,High downtime,0,1,5,Breakdown,Fixed
FB0001785,SJ0006824,C00669,2025-01-06,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0001786,SJ0006825,C00580,2025-01-06,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001787,SJ0006826,C01818,2025-01-06,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001788,SJ0006830,C01352,2025-01-06,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001789,SJ0006831,C01931,2025-01-06,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0001790,SJ0006832,C01076,2025-01-06,2,6,Detractor,High downtime,0,0,5,Breakdown,Repeat
FB0001791,SJ0006834,C01806,2025-01-06,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001792,SJ0006839,C00136,2025-01-07,5,9,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001793,SJ0006841,C01098,2025-01-07,2,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0001794,SJ0006844,C01223,2025-01-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001795,SJ0006848,C01055,2025-01-07,5,10,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001796,SJ0006850,C01906,2025-01-07,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001797,SJ0006852,C00383,2025-01-07,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001798,SJ0006853,C00539,2025-01-08,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0001799,SJ0006861,C02330,2025-01-08,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001800,SJ0006863,C00891,2025-01-08,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001801,SJ0006866,C01031,2025-01-08,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001802,SJ0006871,C01528,2025-01-08,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0001803,SJ0006872,C01501,2025-01-08,3,6,Detractor,Emergency order,0,1,4,Breakdown,Fixed
FB0001804,SJ0006873,C01482,2025-01-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001805,SJ0006890,C01749,2025-01-09,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001806,SJ0006892,C02419,2025-01-09,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001807,SJ0006894,C02182,2025-01-09,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001808,SJ0006896,C02063,2025-01-10,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001809,SJ0006900,C02126,2025-01-10,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001810,SJ0006901,C00755,2025-01-10,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0001811,SJ0006902,C00399,2025-01-10,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001812,SJ0006905,C00705,2025-01-10,2,6,Detractor,Repeat issue,0,1,3,Breakdown,Repeat
FB0001813,SJ0006910,C01698,2025-01-10,3,8,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0001814,SJ0006918,C01809,2025-01-11,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0001815,SJ0006921,C01965,2025-01-11,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0001816,SJ0006923,C01647,2025-01-11,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001817,SJ0006936,C00942,2025-01-12,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001818,SJ0006938,C01413,2025-01-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001819,SJ0006941,C00806,2025-01-12,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001820,SJ0006950,C02289,2025-01-13,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001821,SJ0006951,C00136,2025-01-13,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001822,SJ0006952,C01121,2025-01-13,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001823,SJ0006956,C01079,2025-01-13,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001824,SJ0006958,C00950,2025-01-14,3,6,Detractor,Repeat issue,0,0,2,Breakdown,Repeat
FB0001825,SJ0006964,C01249,2025-01-14,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0001826,SJ0006967,C01965,2025-01-14,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001827,SJ0006970,C01949,2025-01-14,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001828,SJ0006977,C02298,2025-01-15,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001829,SJ0006978,C00160,2025-01-15,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001830,SJ0006979,C00257,2025-01-15,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001831,SJ0006980,C01229,2025-01-15,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001832,SJ0006981,C00064,2025-01-15,4,9,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001833,SJ0006984,C00029,2025-01-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001834,SJ0006986,C00209,2025-01-16,3,8,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001835,SJ0006990,C00253,2025-01-16,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001836,SJ0006996,C00455,2025-01-17,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001837,SJ0007002,C02208,2025-01-17,3,7,Passive,Repeat issue,0,0,2,Breakdown,Repeat
FB0001838,SJ0007003,C02348,2025-01-17,4,8,Passive,Satisfied,0,1,2,Breakdown,Fixed
FB0001839,SJ0007012,C00942,2025-01-18,4,8,Passive,Satisfied,0,1,2,Breakdown,Fixed
FB0001840,SJ0007013,C02068,2025-01-18,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001841,SJ0007024,C00733,2025-01-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001842,SJ0007025,C00733,2025-01-19,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001843,SJ0007026,C01519,2025-01-19,3,7,Passive,Unexpected breakdown,0,0,4,Breakdown,Fixed
FB0001844,SJ0007030,C02291,2025-01-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001845,SJ0007035,C01128,2025-01-19,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001846,SJ0007036,C00501,2025-01-19,3,8,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001847,SJ0007041,C00602,2025-01-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001848,SJ0007043,C00435,2025-01-20,4,9,Promoter,Satisfied,0,0,5,Breakdown,Fixed
FB0001849,SJ0007047,C01383,2025-01-20,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001850,SJ0007060,C00701,2025-01-21,3,7,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0001851,SJ0007061,C00597,2025-01-21,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001852,SJ0007063,C00551,2025-01-21,3,7,Passive,High downtime,0,0,6,Breakdown,Fixed
FB0001853,SJ0007064,C00519,2025-01-21,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001854,SJ0007067,C01628,2025-01-22,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001855,SJ0007069,C00160,2025-01-22,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001856,SJ0007072,C01687,2025-01-22,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001857,SJ0007082,C01796,2025-01-22,2,5,Detractor,Repeat issue,0,0,4,Breakdown,Repeat
FB0001858,SJ0007088,C00517,2025-01-23,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001859,SJ0007089,C01067,2025-01-23,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001860,SJ0007097,C01179,2025-01-23,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0001861,SJ0007101,C02002,2025-01-23,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001862,SJ0007111,C00093,2025-01-24,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001863,SJ0007114,C02055,2025-01-24,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001864,SJ0007118,C02448,2025-01-24,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001865,SJ0007125,C02017,2025-01-25,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001866,SJ0007129,C00275,2025-01-25,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001867,SJ0007135,C00372,2025-01-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001868,SJ0007136,C01038,2025-01-26,2,6,Detractor,Repeat issue,0,0,1,Breakdown,Repeat
FB0001869,SJ0007143,C01778,2025-01-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001870,SJ0007145,C00998,2025-01-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001871,SJ0007148,C01336,2025-01-27,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001872,SJ0007151,C01025,2025-01-27,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0001873,SJ0007154,C00083,2025-01-27,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001874,SJ0007157,C00854,2025-01-27,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001875,SJ0007168,C02030,2025-01-28,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001876,SJ0007170,C00501,2025-01-28,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001877,SJ0007174,C00187,2025-01-28,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001878,SJ0007179,C00595,2025-01-28,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001879,SJ0007185,C01870,2025-01-29,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001880,SJ0007189,C00829,2025-01-30,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001881,SJ0007199,C01114,2025-01-30,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001882,SJ0007208,C01393,2025-01-31,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001883,SJ0007209,C01055,2025-01-31,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001884,SJ0007210,C00190,2025-01-31,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001885,SJ0007211,C00803,2025-01-31,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001886,SJ0007216,C01209,2025-02-01,4,9,Promoter,Satisfied,0,1,1,Breakdown,Fixed
FB0001887,SJ0007217,C01662,2025-02-01,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001888,SJ0007218,C01662,2025-02-01,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001889,SJ0007219,C01243,2025-02-01,3,6,Detractor,Repeat issue,0,0,3,Breakdown,Repeat
FB0001890,SJ0007220,C01680,2025-02-01,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001891,SJ0007223,C00806,2025-02-01,3,7,Passive,Emergency order,0,1,4,Breakdown,Fixed
FB0001892,SJ0007224,C01989,2025-02-01,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0001893,SJ0007227,C01417,2025-02-01,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001894,SJ0007238,C00694,2025-02-02,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001895,SJ0007242,C00354,2025-02-03,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001896,SJ0007244,C01119,2025-02-03,4,9,Promoter,Satisfied,0,1,2,Breakdown,Fixed
FB0001897,SJ0007249,C00187,2025-02-03,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001898,SJ0007250,C02254,2025-02-03,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001899,SJ0007252,C00851,2025-02-03,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001900,SJ0007255,C01497,2025-02-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001901,SJ0007262,C00963,2025-02-04,2,6,Detractor,High downtime,0,1,5,Breakdown,Fixed
FB0001902,SJ0007263,C02095,2025-02-04,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001903,SJ0007270,C01958,2025-02-05,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001904,SJ0007271,C01846,2025-02-05,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001905,SJ0007279,C00622,2025-02-06,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001906,SJ0007283,C01833,2025-02-06,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001907,SJ0007288,C01243,2025-02-06,3,7,Passive,Emergency order,0,1,1,Breakdown,Fixed
FB0001908,SJ0007294,C01359,2025-02-06,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001909,SJ0007297,C00400,2025-02-06,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001910,SJ0007299,C01890,2025-02-06,4,9,Promoter,Satisfied,0,0,2,Breakdown,Fixed
FB0001911,SJ0007304,C00563,2025-02-07,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001912,SJ0007307,C01249,2025-02-07,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001913,SJ0007308,C00926,2025-02-07,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001914,SJ0007311,C01978,2025-02-07,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001915,SJ0007313,C02208,2025-02-07,3,8,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001916,SJ0007325,C00831,2025-02-08,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001917,SJ0007326,C01561,2025-02-08,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001918,SJ0007334,C01864,2025-02-08,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001919,SJ0007339,C01714,2025-02-09,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001920,SJ0007340,C01319,2025-02-09,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001921,SJ0007341,C01956,2025-02-09,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001922,SJ0007346,C01953,2025-02-10,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001923,SJ0007353,C00343,2025-02-10,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001924,SJ0007357,C02379,2025-02-10,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001925,SJ0007361,C01812,2025-02-10,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001926,SJ0007363,C01129,2025-02-11,4,8,Passive,Satisfied,0,0,4,Breakdown,Fixed
FB0001927,SJ0007369,C00607,2025-02-11,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001928,SJ0007370,C00331,2025-02-11,3,7,Passive,Emergency order,0,1,2,Breakdown,Fixed
FB0001929,SJ0007375,C02344,2025-02-11,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001930,SJ0007376,C00218,2025-02-11,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001931,SJ0007380,C00539,2025-02-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001932,SJ0007383,C01739,2025-02-12,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001933,SJ0007388,C02208,2025-02-12,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001934,SJ0007398,C00829,2025-02-13,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001935,SJ0007400,C01739,2025-02-13,3,7,Passive,Repeat issue,0,0,1,Breakdown,Repeat
FB0001936,SJ0007404,C00806,2025-02-13,4,9,Promoter,Satisfied,0,0,3,Breakdown,Fixed
FB0001937,SJ0007405,C02136,2025-02-13,4,9,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001938,SJ0007407,C01299,2025-02-13,4,9,Promoter,Satisfied,0,0,4,Breakdown,Fixed
FB0001939,SJ0007409,C00152,2025-02-13,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001940,SJ0007418,C01038,2025-02-14,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001941,SJ0007423,C00026,2025-02-14,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001942,SJ0007424,C02232,2025-02-14,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001943,SJ0007429,C01723,2025-02-14,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001944,SJ0007435,C00288,2025-02-15,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001945,SJ0007439,C00031,2025-02-15,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001946,SJ0007446,C02358,2025-02-15,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001947,SJ0007449,C00347,2025-02-16,2,5,Detractor,Repeat issue,0,1,1,Breakdown,Repeat
FB0001948,SJ0007456,C00823,2025-02-16,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001949,SJ0007458,C00701,2025-02-16,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001950,SJ0007460,C01420,2025-02-16,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001951,SJ0007465,C01407,2025-02-17,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001952,SJ0007471,C01119,2025-02-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001953,SJ0007480,C01312,2025-02-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001954,SJ0007483,C00198,2025-02-18,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001955,SJ0007487,C01336,2025-02-18,4,8,Passive,Satisfied,0,0,2,Breakdown,Fixed
FB0001956,SJ0007488,C02131,2025-02-18,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001957,SJ0007490,C01336,2025-02-19,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001958,SJ0007491,C00178,2025-02-19,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001959,SJ0007493,C01603,2025-02-19,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001960,SJ0007496,C01965,2025-02-19,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001961,SJ0007498,C01747,2025-02-19,3,7,Passive,High downtime,0,0,5,Breakdown,Fixed
FB0001962,SJ0007499,C00230,2025-02-19,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001963,SJ0007509,C00178,2025-02-20,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001964,SJ0007512,C01734,2025-02-20,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001965,SJ0007515,C02393,2025-02-20,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001966,SJ0007523,C01978,2025-02-21,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001967,SJ0007528,C00981,2025-02-21,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001968,SJ0007530,C00732,2025-02-21,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001969,SJ0007532,C00562,2025-02-21,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001970,SJ0007537,C01958,2025-02-22,3,7,Passive,Unexpected breakdown,0,0,1,Breakdown,Fixed
FB0001971,SJ0007540,C00066,2025-02-22,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001972,SJ0007543,C01825,2025-02-22,4,8,Passive,Satisfied,0,1,1,Breakdown,Fixed
FB0001973,SJ0007546,C01183,2025-02-22,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001974,SJ0007547,C00967,2025-02-22,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001975,SJ0007558,C01086,2025-02-23,3,7,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001976,SJ0007563,C00322,2025-02-23,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001977,SJ0007569,C00274,2025-02-24,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001978,SJ0007575,C01680,2025-02-24,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001979,SJ0007579,C00075,2025-02-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001980,SJ0007581,C00093,2025-02-24,3,8,Passive,Unexpected breakdown,0,0,3,Breakdown,Fixed
FB0001981,SJ0007582,C01864,2025-02-24,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001982,SJ0007583,C01864,2025-02-24,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001983,SJ0007585,C00489,2025-02-25,4,8,Passive,Satisfied,0,0,1,Breakdown,Fixed
FB0001984,SJ0007591,C01530,2025-02-25,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001985,SJ0007593,C01254,2025-02-25,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001986,SJ0007594,C00519,2025-02-25,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0001987,SJ0007595,C02039,2025-02-25,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001988,SJ0007598,C01329,2025-02-26,5,10,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001989,SJ0007600,C01828,2025-02-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001990,SJ0007604,C01481,2025-02-26,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001991,SJ0007605,C01414,2025-02-26,4,9,Promoter,Satisfied,0,0,1,Breakdown,Fixed
FB0001992,SJ0007608,C01833,2025-02-27,5,10,Promoter,Satisfied,0,0,1,Preventive,Fixed
FB0001993,SJ0007611,C01195,2025-02-27,3,7,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0001994,SJ0007622,C00241,2025-02-28,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001995,SJ0007630,C01892,2025-02-28,3,7,Passive,Emergency order,0,1,3,Breakdown,Fixed
FB0001996,SJ0007632,C00286,2025-02-28,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001997,SJ0007636,C01103,2025-02-28,5,10,Promoter,Satisfied,0,0,0,Inspection,Fixed
FB0001998,SJ0007640,C00379,2025-03-01,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0001999,SJ0007648,C01970,2025-03-01,5,10,Promoter,Satisfied,0,0,0,Preventive,Fixed
FB0002000,SJ0007649,C00460,2025-03-01,4,8,Passive,Satisfied,0,0,3,Breakdown,Fixed
FB0002001,SJ0007650,C01038,2025-03-02,5,10,Promoter,Satisfied,0,0,2,Breakdown,Fixed
