service_job_id,machine_id,service_date,dealer_id,model_id,job_type,failure_code,downtime_days,labor_hours,service_cost_labor_inr,is_warranty,resolution_status
SJ0005511,MC00007,2024-10-17,D011,M06,Preventive,,0,2.6,3380,0,Fixed
SJ0005512,MC00007,2024-10-17,D011,M06,Inspection,,0,1.5,1950,0,Fixed
SJ0005513,MC00149,2024-10-17,D016,M03,Breakdown,F006,4,7.5,9750,1,Fixed
SJ0005514,MC00210,2024-10-17,D032,M03,Breakdown,F010,1,2.6,3900,1,Fixed
SJ0005515,MC00244,2024-10-17,D013,M06,Breakdown,F010,1,3.6,4680,1,Fixed
SJ0005516,MC00269,2024-10-17,D012,M03,Breakdown,F003,1,2.8,3640,1,Repeat
SJ0005517,MC00276,2024-10-17,D030,M06,Breakdown,F003,1,2.4,3120,1,Repeat
SJ0005518,MC00298,2024-10-17,D023,M05,Breakdown,F003,1,3.6,4680,1,Fixed
SJ0005519,MC00306,2024-10-17,D036,M05,Preventive,,0,2.6,3640,0,Fixed
SJ0005520,MC00351,2024-10-17,D005,M02,Breakdown,F010,3,3.3,4620,1,Fixed
SJ0005521,MC00610,2024-10-17,D028,M04,Breakdown,F009,3,4.0,5200,1,Fixed
SJ0005522,MC00613,2024-10-17,D010,M01,Breakdown,F010,2,2.9,4350,1,Fixed
SJ0005523,MC00687,2024-10-17,D033,M03,Breakdown,F003,1,2.8,4200,1,Fixed
SJ0005524,MC00715,2024-10-17,D032,M04,Preventive,,0,5.3,7950,1,Fixed
SJ0005525,MC00729,2024-10-17,D006,M03,Breakdown,F006,4,6.2,8680,1,Fixed
SJ0005526,MC00878,2024-10-17,D021,M01,Preventive,,1,4.6,6440,1,Fixed
SJ0005527,MC00943,2024-10-17,D011,M04,Preventive,,0,2.4,3120,1,Fixed
SJ0005528,MC00943,2024-10-17,D011,M04,Inspection,,0,1.9,2470,1,Fixed
SJ0005529,MC00984,2024-10-17,D007,M05,Preventive,,0,3.5,4900,1,Fixed
SJ0005530,MC01032,2024-10-17,D018,M02,Breakdown,F001,1,5.5,8250,1,Fixed
SJ0005531,MC01061,2024-10-17,D032,M03,Breakdown,F003,2,1.7,2550,1,Fixed
SJ0005532,MC01261,2024-10-17,D008,M02,Breakdown,F009,2,1.9,2660,1,Fixed
SJ0005533,MC01425,2024-10-17,D030,M03,Breakdown,F003,1,4.2,5460,1,Fixed
SJ0005534,MC01442,2024-10-17,D027,M04,Breakdown,F006,3,6.6,9900,1,Fixed
SJ0005535,MC01484,2024-10-17,D013,M04,Preventive,,0,2.7,3510,1,Fixed
SJ0005536,MC01484,2024-10-17,D013,M04,Inspection,,0,1.4,1820,1,Fixed
SJ0005537,MC01496,2024-10-17,D040,M02,Preventive,,0,5.6,8400,1,Fixed
SJ0005538,MC01496,2024-10-17,D040,M02,Inspection,,0,1.9,2850,1,Fixed
SJ0005539,MC00051,2024-10-18,D004,M02,Breakdown,F010,4,2.6,3380,1,Fixed
SJ0005540,MC00372,2024-10-18,D024,M05,Breakdown,F003,3,2.0,2800,1,Fixed
SJ0005541,MC00611,2024-10-18,D040,M02,Breakdown,F001,3,8.6,12900,1,Fixed
SJ0005542,MC00633,2024-10-18,D030,M06,Breakdown,F010,1,2.3,2990,1,Fixed
SJ0005543,MC00653,2024-10-18,D033,M02,Preventive,,0,1.7,2550,1,Fixed
SJ0005544,MC00733,2024-10-18,D016,M01,Breakdown,F010,1,3.8,4940,1,Fixed
SJ0005545,MC00831,2024-10-18,D016,M02,Preventive,,0,3.4,4420,0,Fixed
SJ0005546,MC01042,2024-10-18,D032,M01,Preventive,,0,2.6,3900,1,Fixed
SJ0005547,MC01042,2024-10-18,D032,M01,Inspection,,0,0.8,1200,1,Fixed
SJ0005548,MC01136,2024-10-18,D018,M01,Preventive,,0,2.8,4200,0,Fixed
SJ0005549,MC01332,2024-10-18,D010,M04,Breakdown,F009,1,4.3,6450,1,Fixed
SJ0005550,MC01447,2024-10-18,D038,M03,Breakdown,F003,2,3.5,5250,1,Fixed
SJ0005551,MC00017,2024-10-19,D029,M01,Preventive,,1,2.1,3150,1,Fixed
SJ0005552,MC00343,2024-10-19,D031,M01,Preventive,,0,4.2,5460,1,Fixed
SJ0005553,MC00343,2024-10-19,D031,M01,Inspection,,0,1.3,1690,1,Fixed
SJ0005554,MC00596,2024-10-19,D013,M02,Breakdown,F009,2,4.3,5590,1,Fixed
SJ0005555,MC00646,2024-10-19,D034,M03,Breakdown,F008,6,5.0,6500,1,Fixed
SJ0005556,MC00878,2024-10-19,D021,M01,Preventive,,0,1.0,1400,1,Fixed
SJ0005557,MC00966,2024-10-19,D014,M02,Breakdown,F009,3,1.0,1300,1,Fixed
SJ0005558,MC00970,2024-10-19,D019,M01,Preventive,,0,4.5,6750,0,Fixed
SJ0005559,MC00970,2024-10-19,D019,M01,Inspection,,0,0.7,1050,0,Fixed
SJ0005560,MC01009,2024-10-19,D017,M06,Preventive,,1,1.8,2700,1,Fixed
SJ0005561,MC01064,2024-10-19,D026,M05,Breakdown,F010,1,3.4,4760,1,Fixed
SJ0005562,MC01089,2024-10-19,D004,M04,Breakdown,F008,6,4.3,5590,1,Fixed
SJ0005563,MC01098,2024-10-19,D031,M02,Preventive,,1,3.1,4030,1,Fixed
SJ0005564,MC01098,2024-10-19,D031,M02,Inspection,,0,1.1,1430,1,Fixed
SJ0005565,MC01287,2024-10-19,D022,M01,Preventive,,0,4.2,5880,0,Fixed
SJ0005566,MC01392,2024-10-19,D013,M04,Breakdown,F010,1,3.3,4290,1,Fixed
SJ0005567,MC01416,2024-10-19,D010,M05,Preventive,,1,4.2,6300,1,Fixed
SJ0005568,MC00115,2024-10-20,D012,M05,Breakdown,F010,1,4.4,5720,1,Repeat
SJ0005569,MC00432,2024-10-20,D034,M01,Breakdown,F003,1,1.0,1300,1,Fixed
SJ0005570,MC00435,2024-10-20,D039,M05,Breakdown,F001,5,3.3,4620,1,Fixed
SJ0005571,MC00514,2024-10-20,D038,M03,Preventive,,0,2.4,3600,1,Fixed
SJ0005572,MC00723,2024-10-20,D022,M03,Preventive,,1,2.4,3360,0,Fixed
SJ0005573,MC00723,2024-10-20,D022,M03,Inspection,,0,2.6,3640,0,Fixed
SJ0005574,MC00731,2024-10-20,D012,M01,Breakdown,F003,1,6.1,7930,1,Fixed
SJ0005575,MC00743,2024-10-20,D015,M04,Preventive,,0,4.8,6720,0,Fixed
SJ0005576,MC00885,2024-10-20,D010,M02,Breakdown,F009,1,3.0,4500,1,Fixed
SJ0005577,MC00905,2024-10-20,D030,M02,Breakdown,F009,2,4.1,5330,1,Fixed
SJ0005578,MC01096,2024-10-20,D028,M02,Breakdown,F009,2,3.0,3900,1,Fixed
SJ0005579,MC01346,2024-10-20,D027,M01,Breakdown,F010,1,2.3,3450,1,Fixed
SJ0005580,MC01426,2024-10-20,D024,M02,Breakdown,F003,2,1.8,2520,1,Fixed
SJ0005581,MC00073,2024-10-21,D029,M04,Breakdown,F003,1,3.9,5850,1,Repeat
SJ0005582,MC00075,2024-10-21,D004,M01,Breakdown,F009,3,3.3,4290,1,Fixed
SJ0005583,MC00097,2024-10-21,D039,M04,Preventive,,1,4.2,5880,0,Fixed
SJ0005584,MC00242,2024-10-21,D014,M04,Preventive,,0,3.5,4550,1,Fixed
SJ0005585,MC00242,2024-10-21,D014,M04,Inspection,,0,1.3,1690,1,Fixed
SJ0005586,MC00283,2024-10-21,D034,M05,Breakdown,F006,4,6.7,8710,1,Fixed
SJ0005587,MC00520,2024-10-21,D019,M06,Breakdown,F008,5,6.4,9600,1,Fixed
SJ0005588,MC00600,2024-10-21,D022,M04,Breakdown,F009,2,2.2,3080,1,Fixed
SJ0005589,MC00646,2024-10-21,D034,M03,Breakdown,F008,7,5.0,6500,1,Fixed
SJ0005590,MC00724,2024-10-21,D020,M03,Breakdown,F001,2,5.2,7280,1,Fixed
SJ0005591,MC00778,2024-10-21,D008,M01,Preventive,,1,3.6,5040,0,Fixed
SJ0005592,MC00972,2024-10-21,D008,M04,Breakdown,F008,7,4.7,6580,1,Fixed
SJ0005593,MC00989,2024-10-21,D019,M04,Breakdown,F010,1,3.3,4950,1,Fixed
SJ0005594,MC01120,2024-10-21,D002,M02,Preventive,,0,2.0,2800,0,Fixed
SJ0005595,MC01211,2024-10-21,D019,M02,Breakdown,F010,1,2.7,4050,1,Fixed
SJ0005596,MC01256,2024-10-21,D022,M03,Breakdown,F010,1,2.5,3500,1,Fixed
SJ0005597,MC01493,2024-10-21,D006,M01,Breakdown,F001,4,6.1,8540,1,Fixed
SJ0005598,MC00155,2024-10-22,D006,M04,Breakdown,F003,3,2.5,3500,1,Fixed
SJ0005599,MC00184,2024-10-22,D030,M04,Breakdown,F009,3,3.0,3900,1,Fixed
SJ0005600,MC00406,2024-10-22,D032,M01,Breakdown,F010,2,1.9,2850,1,Fixed
SJ0005601,MC00550,2024-10-22,D007,M01,Preventive,,0,3.6,5040,1,Fixed
SJ0005602,MC00596,2024-10-22,D013,M02,Preventive,,0,1.5,1950,1,Fixed
SJ0005603,MC00596,2024-10-22,D013,M02,Inspection,,0,1.6,2080,1,Fixed
SJ0005604,MC00622,2024-10-22,D028,M02,Breakdown,F003,2,3.6,4680,1,Fixed
SJ0005605,MC00701,2024-10-22,D034,M03,Breakdown,F003,1,4.1,5330,1,Fixed
SJ0005606,MC00776,2024-10-22,D033,M02,Breakdown,F010,1,1.7,2550,1,Fixed
SJ0005607,MC00811,2024-10-22,D009,M03,Preventive,,0,1.2,1680,1,Fixed
SJ0005608,MC01056,2024-10-22,D011,M01,Preventive,,0,3.4,4420,1,Fixed
SJ0005609,MC01056,2024-10-22,D011,M01,Inspection,,0,0.5,650,1,Fixed
SJ0005610,MC01089,2024-10-22,D004,M04,Breakdown,F006,6,10.0,13000,1,Repeat
SJ0005611,MC01187,2024-10-22,D031,M03,Breakdown,F006,4,3.4,4420,1,Fixed
SJ0005612,MC01193,2024-10-22,D024,M01,Breakdown,F003,3,2.0,2800,1,Fixed
SJ0005613,MC01418,2024-10-22,D037,M02,Breakdown,F006,4,3.1,4030,1,Fixed
SJ0005614,MC01458,2024-10-22,D036,M01,Breakdown,F001,2,6.3,8820,1,Fixed
SJ0005615,MC00118,2024-10-23,D036,M01,Preventive,,0,4.7,6580,0,Fixed
SJ0005616,MC00155,2024-10-23,D006,M04,Preventive,,0,4.8,6720,1,Fixed
SJ0005617,MC00166,2024-10-23,D006,M01,Breakdown,F009,3,4.5,6300,1,Fixed
SJ0005618,MC00317,2024-10-23,D022,M04,Breakdown,F009,4,3.1,4340,1,Fixed
SJ0005619,MC00344,2024-10-23,D031,M03,Breakdown,F003,1,5.3,6890,1,Fixed
SJ0005620,MC00430,2024-10-23,D030,M04,Preventive,,0,2.2,2860,1,Fixed
SJ0005621,MC00477,2024-10-23,D037,M03,Breakdown,F010,2,1.3,1690,1,Fixed
SJ0005622,MC00520,2024-10-23,D019,M06,Breakdown,F008,5,8.7,13050,1,Repeat
SJ0005623,MC00539,2024-10-23,D015,M03,Breakdown,F010,1,2.8,3920,1,Fixed
SJ0005624,MC00607,2024-10-23,D014,M03,Preventive,,0,3.6,4680,0,Fixed
SJ0005625,MC00610,2024-10-23,D028,M04,Preventive,,0,1.0,1300,1,Fixed
SJ0005626,MC00612,2024-10-23,D002,M03,Breakdown,F010,1,3.7,5180,1,Fixed
SJ0005627,MC00649,2024-10-23,D007,M02,Breakdown,F003,1,4.1,5740,1,Repeat
SJ0005628,MC00712,2024-10-23,D025,M01,Breakdown,F010,1,2.9,4060,1,Fixed
SJ0005629,MC00915,2024-10-23,D015,M05,Breakdown,F009,2,2.0,2800,1,Fixed
SJ0005630,MC01257,2024-10-23,D022,M01,Breakdown,F010,1,3.4,4760,1,Fixed
SJ0005631,MC01270,2024-10-23,D009,M04,Preventive,,1,2.4,3360,1,Fixed
SJ0005632,MC01270,2024-10-23,D009,M04,Inspection,,0,0.5,700,1,Fixed
SJ0005633,MC01335,2024-10-23,D036,M02,Breakdown,F003,1,5.5,7700,1,Repeat
SJ0005634,MC01382,2024-10-23,D009,M06,Breakdown,F006,5,5.8,8120,1,Fixed
SJ0005635,MC00003,2024-10-24,D001,M03,Breakdown,F009,2,1.3,1950,1,Fixed
SJ0005636,MC00026,2024-10-24,D004,M03,Preventive,,1,5.6,7280,1,Fixed
SJ0005637,MC00026,2024-10-24,D004,M03,Inspection,,0,1.7,2210,1,Fixed
SJ0005638,MC00105,2024-10-24,D010,M03,Breakdown,F010,2,3.2,4800,1,Fixed
SJ0005639,MC00116,2024-10-24,D024,M05,Breakdown,F009,2,3.0,4200,1,Fixed
SJ0005640,MC00291,2024-10-24,D039,M04,Preventive,,0,4.0,5600,1,Fixed
SJ0005641,MC00407,2024-10-24,D032,M01,Breakdown,F010,1,2.1,3150,1,Fixed
SJ0005642,MC00468,2024-10-24,D033,M04,Breakdown,F003,3,3.6,5400,1,Fixed
SJ0005643,MC00531,2024-10-24,D015,M02,Breakdown,F010,2,3.1,4340,1,Fixed
SJ0005644,MC00565,2024-10-24,D022,M04,Breakdown,F009,2,3.9,5460,1,Fixed
SJ0005645,MC00624,2024-10-24,D030,M06,Breakdown,F008,7,8.1,10530,1,Fixed
SJ0005646,MC00713,2024-10-24,D033,M02,Preventive,,0,2.2,3300,1,Fixed
SJ0005647,MC00720,2024-10-24,D036,M06,Preventive,,1,3.9,5460,1,Fixed
SJ0005648,MC00720,2024-10-24,D036,M06,Inspection,,0,1.0,1400,1,Fixed
SJ0005649,MC00761,2024-10-24,D024,M01,Breakdown,F009,2,1.7,2380,1,Fixed
SJ0005650,MC00827,2024-10-24,D008,M05,Breakdown,F009,3,4.9,6860,1,Fixed
SJ0005651,MC00865,2024-10-24,D004,M01,Breakdown,F009,1,4.1,5330,1,Fixed
SJ0005652,MC00867,2024-10-24,D027,M03,Breakdown,F009,1,3.4,5100,1,Fixed
SJ0005653,MC01126,2024-10-24,D002,M02,Preventive,,1,2.2,3080,1,Fixed
SJ0005654,MC01132,2024-10-24,D012,M02,Breakdown,F003,2,3.6,4680,1,Fixed
SJ0005655,MC01198,2024-10-24,D016,M01,Breakdown,F008,5,4.3,5590,1,Fixed
SJ0005656,MC01233,2024-10-24,D027,M01,Breakdown,F010,1,2.3,3450,1,Fixed
SJ0005657,MC01242,2024-10-24,D019,M02,Breakdown,F006,3,4.7,7050,1,Fixed
SJ0005658,MC01333,2024-10-24,D011,M01,Breakdown,F009,1,2.5,3250,1,Fixed
SJ0005659,MC00075,2024-10-25,D004,M01,Breakdown,F010,1,1.9,2470,1,Fixed
SJ0005660,MC00444,2024-10-25,D029,M05,Preventive,,0,5.1,7650,1,Fixed
SJ0005661,MC00453,2024-10-25,D016,M04,Preventive,,0,4.1,5330,1,Fixed
SJ0005662,MC00802,2024-10-25,D017,M02,Breakdown,F009,2,1.2,1800,1,Repeat
SJ0005663,MC00848,2024-10-25,D024,M05,Breakdown,F001,4,5.9,8260,1,Fixed
SJ0005664,MC00930,2024-10-25,D010,M04,Breakdown,F009,1,2.9,4350,1,Fixed
SJ0005665,MC00977,2024-10-25,D004,M05,Breakdown,F008,6,4.4,5720,1,Fixed
SJ0005666,MC01233,2024-10-25,D027,M01,Breakdown,F010,1,3.5,5250,1,Fixed
SJ0005667,MC01285,2024-10-25,D026,M04,Breakdown,F009,3,5.4,7560,1,Fixed
SJ0005668,MC01317,2024-10-25,D016,M06,Preventive,,0,2.7,3510,1,Fixed
SJ0005669,MC01317,2024-10-25,D016,M06,Inspection,,0,1.8,2340,1,Fixed
SJ0005670,MC01432,2024-10-25,D013,M05,Breakdown,F010,1,3.5,4550,1,Fixed
SJ0005671,MC01457,2024-10-25,D025,M03,Preventive,,0,3.7,5180,1,Fixed
SJ0005672,MC01483,2024-10-25,D006,M06,Breakdown,F006,2,7.7,10780,0,Fixed
SJ0005673,MC01496,2024-10-25,D040,M02,Breakdown,F010,1,5.0,7500,1,Fixed
SJ0005674,MC00994,2024-10-26,D008,M04,Breakdown,F003,1,1.4,1960,1,Fixed
SJ0005675,MC01015,2024-10-26,D022,M01,Preventive,,0,2.6,3640,1,Fixed
SJ0005676,MC01015,2024-10-26,D022,M01,Inspection,,0,1.3,1820,1,Fixed
SJ0005677,MC01047,2024-10-26,D009,M02,Preventive,,0,2.6,3640,1,Fixed
SJ0005678,MC01205,2024-10-26,D017,M06,Breakdown,F009,1,2.8,4200,1,Repeat
SJ0005679,MC01216,2024-10-26,D030,M04,Breakdown,F003,2,3.7,4810,1,Fixed
SJ0005680,MC01447,2024-10-26,D038,M03,Preventive,,0,1.0,1500,1,Fixed
SJ0005681,MC01447,2024-10-26,D038,M03,Inspection,,0,2.2,3300,1,Fixed
SJ0005682,MC00125,2024-10-27,D001,M05,Breakdown,F003,3,5.1,7650,1,Fixed
SJ0005683,MC00168,2024-10-27,D018,M02,Preventive,,0,1.2,1800,0,Fixed
SJ0005684,MC00596,2024-10-27,D013,M02,Breakdown,F010,3,2.3,2990,1,Fixed
SJ0005685,MC00622,2024-10-27,D028,M02,Breakdown,F001,5,7.1,9230,1,Fixed
SJ0005686,MC00651,2024-10-27,D011,M01,Preventive,,0,1.8,2340,1,Fixed
SJ0005687,MC00651,2024-10-27,D011,M01,Inspection,,0,2.6,3380,1,Fixed
SJ0005688,MC00711,2024-10-27,D019,M03,Breakdown,F010,1,3.2,4800,1,Fixed
SJ0005689,MC00726,2024-10-27,D031,M02,Breakdown,F003,2,3.7,4810,1,Fixed
SJ0005690,MC00731,2024-10-27,D012,M01,Breakdown,F010,1,2.8,3640,1,Fixed
SJ0005691,MC00738,2024-10-27,D037,M05,Breakdown,F006,5,7.5,9750,1,Fixed
SJ0005692,MC00785,2024-10-27,D012,M03,Preventive,,0,1.2,1560,1,Fixed
SJ0005693,MC00879,2024-10-27,D007,M02,Preventive,,0,2.3,3220,1,Fixed
SJ0005694,MC01042,2024-10-27,D032,M01,Breakdown,F010,1,4.4,6600,0,Fixed
SJ0005695,MC01273,2024-10-27,D020,M01,Preventive,,1,2.3,3220,1,Fixed
SJ0005696,MC01312,2024-10-27,D039,M03,Preventive,,1,4.4,6160,1,Fixed
SJ0005697,MC01312,2024-10-27,D039,M03,Inspection,,0,1.1,1540,1,Fixed
SJ0005698,MC01327,2024-10-27,D005,M01,Preventive,,0,3.5,4900,1,Fixed
SJ0005699,MC01357,2024-10-27,D014,M06,Preventive,,1,2.9,3770,0,Fixed
SJ0005700,MC01465,2024-10-27,D029,M01,Breakdown,F001,3,5.5,8250,1,Fixed
SJ0005701,MC00079,2024-10-28,D008,M01,Breakdown,F010,1,3.2,4480,1,Fixed
SJ0005702,MC00115,2024-10-28,D012,M05,Breakdown,F009,3,3.2,4160,1,Fixed
SJ0005703,MC00117,2024-10-28,D026,M04,Preventive,,1,1.0,1400,0,Fixed
SJ0005704,MC00117,2024-10-28,D026,M04,Inspection,,0,3.0,4200,0,Fixed
SJ0005705,MC00205,2024-10-28,D019,M05,Breakdown,F009,1,4.0,6000,1,Fixed
SJ0005706,MC00214,2024-10-28,D021,M06,Breakdown,F003,1,3.2,4480,1,Fixed
SJ0005707,MC00312,2024-10-28,D023,M01,Breakdown,F001,2,7.6,9880,1,Fixed
SJ0005708,MC00416,2024-10-28,D011,M05,Preventive,,0,3.5,4550,1,Fixed
SJ0005709,MC00416,2024-10-28,D011,M05,Inspection,,0,1.4,1820,1,Fixed
SJ0005710,MC00560,2024-10-28,D025,M02,Breakdown,F009,4,2.7,3780,1,Fixed
SJ0005711,MC00610,2024-10-28,D028,M04,Preventive,,1,1.9,2470,1,Fixed
SJ0005712,MC00610,2024-10-28,D028,M04,Inspection,,0,1.5,1950,1,Fixed
SJ0005713,MC00866,2024-10-28,D024,M01,Breakdown,F003,1,3.8,5320,1,Fixed
SJ0005714,MC00940,2024-10-28,D021,M04,Breakdown,F003,3,2.9,4060,1,Fixed
SJ0005715,MC00999,2024-10-28,D038,M03,Breakdown,F003,3,4.0,6000,1,Fixed
SJ0005716,MC01022,2024-10-28,D037,M03,Breakdown,F003,1,2.5,3250,1,Fixed
SJ0005717,MC01042,2024-10-28,D032,M01,Breakdown,F001,2,7.9,11850,0,Fixed
SJ0005718,MC01346,2024-10-28,D027,M01,Breakdown,F008,5,3.8,5700,1,Fixed
SJ0005719,MC01385,2024-10-28,D040,M03,Breakdown,F010,1,3.1,4650,1,Fixed
SJ0005720,MC01394,2024-10-28,D032,M02,Breakdown,F008,4,6.3,9450,1,Fixed
SJ0005721,MC01399,2024-10-28,D038,M01,Preventive,,0,1.4,2100,1,Fixed
SJ0005722,MC01399,2024-10-28,D038,M01,Inspection,,0,2.8,4200,1,Fixed
SJ0005723,MC01418,2024-10-28,D037,M02,Breakdown,F010,1,1.0,1300,1,Fixed
SJ0005724,MC00076,2024-10-29,D008,M03,Breakdown,F009,1,3.5,4900,1,Fixed
SJ0005725,MC00109,2024-10-29,D004,M03,Breakdown,F003,1,3.2,4160,1,Repeat
SJ0005726,MC00655,2024-10-29,D038,M02,Preventive,,0,2.7,4050,1,Fixed
SJ0005727,MC00677,2024-10-29,D004,M01,Preventive,,1,2.6,3380,0,Fixed
SJ0005728,MC00678,2024-10-29,D017,M04,Breakdown,F001,4,2.1,3150,1,Fixed
SJ0005729,MC00864,2024-10-29,D007,M05,Preventive,,1,2.8,3920,1,Fixed
SJ0005730,MC00874,2024-10-29,D027,M02,Preventive,,1,2.7,4050,1,Fixed
SJ0005731,MC00874,2024-10-29,D027,M02,Inspection,,0,2.1,3150,1,Fixed
SJ0005732,MC00962,2024-10-29,D012,M06,Preventive,,1,3.2,4160,1,Fixed
SJ0005733,MC00965,2024-10-29,D002,M04,Breakdown,F010,1,3.9,5460,1,Fixed
SJ0005734,MC01072,2024-10-29,D028,M03,Breakdown,F009,3,4.7,6110,1,Fixed
SJ0005735,MC01319,2024-10-29,D025,M03,Preventive,,0,1.0,1400,0,Fixed
SJ0005736,MC01319,2024-10-29,D025,M03,Inspection,,0,1.6,2240,0,Fixed
SJ0005737,MC01347,2024-10-29,D025,M03,Breakdown,F001,3,5.4,7560,1,Fixed
SJ0005738,MC01436,2024-10-29,D023,M05,Breakdown,F003,1,4.8,6240,1,Fixed
SJ0005739,MC00109,2024-10-30,D004,M03,Breakdown,F010,2,4.7,6110,1,Fixed
SJ0005740,MC00155,2024-10-30,D006,M04,Preventive,,0,2.3,3220,1,Fixed
SJ0005741,MC00155,2024-10-30,D006,M04,Inspection,,0,1.0,1400,1,Fixed
SJ0005742,MC00160,2024-10-30,D024,M04,Preventive,,1,3.8,5320,1,Fixed
SJ0005743,MC00168,2024-10-30,D018,M02,Preventive,,1,2.9,4350,0,Fixed
SJ0005744,MC00242,2024-10-30,D014,M04,Breakdown,F008,7,3.8,4940,1,Fixed
SJ0005745,MC00296,2024-10-30,D005,M01,Breakdown,F009,1,2.8,3920,1,Fixed
SJ0005746,MC00590,2024-10-30,D016,M01,Breakdown,F010,1,2.0,2600,1,Fixed
SJ0005747,MC00591,2024-10-30,D002,M05,Breakdown,F010,1,3.3,4620,1,Fixed
SJ0005748,MC00603,2024-10-30,D005,M02,Preventive,,0,1.0,1400,1,Fixed
SJ0005749,MC00629,2024-10-30,D013,M02,Breakdown,F001,3,1.4,1820,1,Fixed
SJ0005750,MC00702,2024-10-30,D027,M05,Preventive,,0,2.8,4200,0,Fixed
SJ0005751,MC00835,2024-10-30,D030,M06,Breakdown,F009,1,1.0,1300,1,Fixed
SJ0005752,MC00892,2024-10-30,D033,M03,Breakdown,F009,1,1.8,2700,1,Fixed
SJ0005753,MC00926,2024-10-30,D006,M04,Breakdown,F009,4,4.6,6440,1,Fixed
SJ0005754,MC01156,2024-10-30,D033,M03,Breakdown,F003,1,2.2,3300,1,Fixed
SJ0005755,MC01183,2024-10-30,D022,M05,Breakdown,F003,1,4.7,6580,0,Fixed
SJ0005756,MC01257,2024-10-30,D022,M01,Breakdown,F010,1,1.7,2380,1,Fixed
SJ0005757,MC00115,2024-10-31,D012,M05,Breakdown,F003,3,2.1,2730,1,Fixed
SJ0005758,MC00137,2024-10-31,D025,M01,Preventive,,0,1.0,1400,1,Fixed
SJ0005759,MC00242,2024-10-31,D014,M04,Breakdown,F008,5,3.5,4550,1,Fixed
SJ0005760,MC00256,2024-10-31,D006,M06,Preventive,,2,1.0,1400,0,Fixed
SJ0005761,MC00256,2024-10-31,D006,M06,Inspection,,0,1.4,1960,0,Fixed
SJ0005762,MC00642,2024-10-31,D023,M01,Breakdown,F003,1,5.0,6500,1,Fixed
SJ0005763,MC00767,2024-10-31,D028,M06,Preventive,,1,3.1,4030,1,Fixed
SJ0005764,MC00767,2024-10-31,D028,M06,Inspection,,0,1.0,1300,1,Fixed
SJ0005765,MC00806,2024-10-31,D030,M06,Preventive,,1,2.2,2860,1,Fixed
SJ0005766,MC00806,2024-10-31,D030,M06,Inspection,,0,1.5,1950,1,Fixed
SJ0005767,MC00855,2024-10-31,D028,M02,Breakdown,F006,6,3.4,4420,1,Repeat
SJ0005768,MC00865,2024-10-31,D004,M01,Preventive,,1,5.6,7280,1,Fixed
SJ0005769,MC00865,2024-10-31,D004,M01,Inspection,,0,1.1,1430,1,Fixed
SJ0005770,MC00904,2024-10-31,D016,M06,Breakdown,F003,1,5.3,6890,1,Fixed
SJ0005771,MC01218,2024-10-31,D019,M03,Breakdown,F006,4,5.4,8100,1,Fixed
SJ0005772,MC01322,2024-10-31,D006,M02,Preventive,,0,2.6,3640,1,Fixed
SJ0005773,MC01329,2024-10-31,D014,M01,Breakdown,F001,5,4.2,5460,1,Fixed
SJ0005774,MC01495,2024-10-31,D035,M01,Breakdown,F010,2,2.3,3220,1,Fixed
SJ0005775,MC00085,2024-11-01,D009,M03,Breakdown,F008,6,10.6,14840,1,Repeat
SJ0005776,MC00086,2024-11-01,D013,M04,Breakdown,F009,2,3.3,4290,1,Fixed
SJ0005777,MC00093,2024-11-01,D025,M02,Breakdown,F003,2,3.5,4900,1,Fixed
SJ0005778,MC00112,2024-11-01,D021,M04,Preventive,,0,3.2,4480,1,Fixed
SJ0005779,MC00231,2024-11-01,D031,M05,Breakdown,F001,4,3.9,5070,1,Fixed
SJ0005780,MC00305,2024-11-01,D019,M04,Breakdown,F006,3,2.5,3750,1,Fixed
SJ0005781,MC00468,2024-11-01,D033,M04,Breakdown,F001,1,6.2,9300,1,Repeat
SJ0005782,MC00606,2024-11-01,D039,M03,Breakdown,F006,4,5.2,7280,1,Fixed
SJ0005783,MC00754,2024-11-01,D014,M05,Breakdown,F003,4,4.0,5200,1,Fixed
SJ0005784,MC00853,2024-11-01,D032,M05,Preventive,,0,1.4,2100,0,Fixed
SJ0005785,MC00904,2024-11-01,D016,M06,Breakdown,F001,4,6.6,8580,1,Fixed
SJ0005786,MC01099,2024-11-01,D014,M04,Breakdown,F008,6,3.3,4290,1,Fixed
SJ0005787,MC01128,2024-11-01,D002,M03,Breakdown,F003,3,3.8,5320,1,Fixed
SJ0005788,MC01128,2024-11-01,D002,M03,Preventive,,0,4.4,6160,1,Fixed
SJ0005789,MC01138,2024-11-01,D037,M05,Preventive,,0,4.2,5460,1,Fixed
SJ0005790,MC01138,2024-11-01,D037,M05,Inspection,,0,2.2,2860,1,Fixed
SJ0005791,MC01187,2024-11-01,D031,M03,Breakdown,F006,6,7.9,10270,1,Fixed
SJ0005792,MC01302,2024-11-01,D038,M03,Breakdown,F006,2,8.4,12600,1,Fixed
SJ0005793,MC01352,2024-11-01,D028,M05,Breakdown,F003,2,5.8,7540,1,Fixed
SJ0005794,MC00043,2024-11-02,D018,M01,Preventive,,0,2.2,3300,1,Fixed
SJ0005795,MC00071,2024-11-02,D020,M03,Preventive,,0,7.0,9800,1,Fixed
